route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
NAIP-2052,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
NAIP-2053,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
NAIP-2065,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
NAIP-2066,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
NAIP-2072,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
NASP-1872,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NASP-1873,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NASP-1992,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NASP-1993,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NASP-2050,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NASP-2051,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NASP-2072,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NHAM-1895,NHAM,"UQ, South Bank, Riverside, Bretts Wharf, Apollo Rd",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/citycat,00447C,FFFFFF
NTHQ-1895,NTHQ,"City Hopper Sydney St - North Quay",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/cityhopper,D20000,FFFFFF
P119-1886,P119,"QEII Hospital - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P119,71BF5B,000000
P129-1886,P129,"Algester - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P129,71BF5B,000000
P137-1886,P137,"Sunnybank Hills - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P137,71BF5B,000000
P141-1886,P141,"Browns Plains - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P141,71BF5B,000000
P142-1886,P142,"Browns Plains - City Pre-Paid Bullet",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P142,71BF5B,000000
P151-1886,P151,"Calamvale - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P151,71BF5B,000000
P157-1886,P157,"Runcorn - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P157,71BF5B,000000
P173-1886,P173,"Mt Gravatt Central - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P173,71BF5B,000000
P176-1886,P176,"Garden City - City Pre-Paid Rocket via Logan Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P176,71BF5B,000000
P179-1886,P179,"Garden City - City Pre-Paid Rocket via Mansfield",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P179,71BF5B,000000
P189-1886,P189,"Holland Park - City Pre-Paid Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P189,71BF5B,000000
P201-1886,P201,"Carindale  Heights - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P201,71BF5B,000000
P205-1886,P205,"Carindale Heights - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P205,71BF5B,000000
P206-1886,P206,"Carindale - City Precincts/Valley Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P206,71BF5B,000000
P207-1886,P207,"Carina - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P207,71BF5B,000000
P208-1886,P208,"Carindale - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P208,71BF5B,000000
P211-1886,P211,"Cannon Hill - City/Valley Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P211,71BF5B,000000
P216-1886,P216,"Tingalpa - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P216,71BF5B,000000
P217-1886,P217,"Carindale - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P217,71BF5B,000000
P221-1886,P221,"Wynnum - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P221,71BF5B,000000
P228-1886,P228,"Cannon Hill - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P228,71BF5B,000000
P231-1886,P231,"Balmoral - City Pre-Paid Express via Riding Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P231,71BF5B,000000
P236-1886,P236,"Balmoral - City Pre-Paid Express via Thynne Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P236,71BF5B,000000
P331-1886,P331,"Bracken Ridge - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P331,71BF5B,000000
P332-1886,P332,"Zillmere - UQ Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P332,71BF5B,000000
P341-1886,P341,"Taigum - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P341,71BF5B,000000
P343-1886,P343,"Aspley - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P343,71BF5B,000000
P344-1886,P344,"Carseldine - City Precincts Pre-Paid Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P344,71BF5B,000000
P384-1886,P384,"The Gap - City Precincts Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P384,71BF5B,000000
P426-1886,P426,"Kenmore - City Pre-Paid Rocket via Chapel Hill",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P426,71BF5B,000000
P443-1886,P443,"Moggil - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P443,71BF5B,000000
P455-1886,P455,"Riverhills - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P455,71BF5B,000000
P456-1886,P456,"Mt Ommaney - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P456,71BF5B,000000
P546-1955,P546,"Park Ridge - City via Greenbank & Griffith Uni",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P546,71BF5B,000000
P546-2049,P546,"Park Ridge - City via Greenbank & Griffith Uni",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P546,71BF5B,000000
P569-2067,P569,"Brisbane City - Loganholme",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P569,71BF5B,000000
P581-2067,P581,"Brisbane City - Slacks Creek",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P581,71BF5B,000000
R296-1943,R296,"Manly - Park Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R296,71BF5B,000000
R348-1943,R348,"Shorncliffe line",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R348,71BF5B,000000
R395-1943,R395,"Ferny Grove - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R395,71BF5B,000000
R584-1943,R584,"Yeerongpilly exp Park Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R584,71BF5B,000000
R585-1943,R585,"Park Road - Albion via City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R585,71BF5B,000000
R586-1943,R586,"Yeerongpilly express - Bowen Hills",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R586,71BF5B,000000
R588-1943,R588,"Park Road exp Altandi exp Loganlea exp Beenleigh",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R588,71BF5B,000000
R590-1943,R590,"Park Road all stations - Kuraby",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R590,71BF5B,000000
R591-1943,R591,"Yeerongpilly all stations - Albion",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R591,71BF5B,000000
R595-1943,R595,"Ipswich line rail replacement",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R595,71BF5B,000000
R600-1943,R600,"Caboolture exp Petrie exp Bowen Hills",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R600,71BF5B,000000
R601-1943,R601,"Petrie exp Northgate exp Bowen Hills",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R601,71BF5B,000000
R603-1943,R603,"Northgate all stations - Bowen Hills",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R603,71BF5B,000000
R604-1943,R604,"Northgate - Roma Street",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R604,71BF5B,000000
R605-1943,R605,"Petrie all stations - Northgate",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R605,71BF5B,000000
R606-1943,R606,"Caboolture - Petrie - Northgate - Bowen Hills",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R606,71BF5B,000000
R607-1943,R607,"Caboolture all stations - Petrie",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R607,71BF5B,000000
R608-1943,R608,"Kippa-Ring all stations - Petrie",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R608,71BF5B,000000
R609-1943,R609,"Nambour all stations - Caboolture",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R609,71BF5B,000000
R610-1943,R610,"Nambour express City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R610,71BF5B,000000
R611-1943,R611,"Landsborough express Bowen Hills",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R611,71BF5B,000000
R612-1943,R612,"Gympie North exp Cooroy - Nambour exp City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R612,71BF5B,000000
R613-1943,R613,"Bowen Hills/Northgate - Gympie North",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R613,71BF5B,000000
R614-1943,R614,"Bowen Hills - Zillmere exp - Caboolture",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R614,71BF5B,000000
R615-1943,R615,"City - Caboolture",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R615,71BF5B,000000
R700-1943,R700,"Airport express - Roma Street",,2,https://www.translink.com.au,00447C,FFFFFF
R701-1943,R701,"Airport - Bowen Hills",,2,https://www.translink.com.au,00447C,FFFFFF
RPBR-1872,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-1873,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-1875,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-1898,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-1992,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-1993,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-1994,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-1995,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2050,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2051,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2052,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2053,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2065,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2066,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2072,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPIP-1872,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RPIP-1873,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RPIP-1992,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RPIP-1993,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RPIP-2050,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RPIP-2051,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RPIP-2072,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RPSP-1872,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-1873,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-1875,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-1898,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-1992,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-1993,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-1994,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-1995,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2050,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2051,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2052,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2053,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2065,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2066,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2072,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RWBR-1872,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWBR-1873,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWBR-1992,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWBR-1993,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWBR-2050,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWBR-2051,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWBR-2072,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-1872,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-1873,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-1992,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-1993,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-2050,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-2051,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-2072,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-1872,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-1873,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-1875,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-1898,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-1992,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-1993,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-1994,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-1995,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-2050,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-2051,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-2052,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-2053,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-2065,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-2066,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-2070,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-2071,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-2072,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWNA-1872,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWNA-1873,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWNA-1992,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWNA-1993,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWNA-2050,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWNA-2051,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWNA-2072,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWRP-1872,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWRP-1873,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWRP-1992,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWRP-1993,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWRP-2050,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWRP-2051,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWRP-2072,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
SHBN-2052,SHBN,"Shorncliffe line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBN-2053,SHBN,"Shorncliffe line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-1872,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-1873,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-1875,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-1898,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-1992,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-1993,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-1994,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-1995,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2050,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2051,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2053,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2065,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2066,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2072,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-1872,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-1873,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-1875,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-1898,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-1992,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
